"","Year","Rnd","DT","OvPck","FrRnd","RdPck","Tm","Signed","Name","Pos","WAR","G","AB","HR","BA","OPS","G.1","W","L","ERA","WHIP","SV","Type","Drafted.Out.of","bbrid"
"720",2016,24,NA,720,"FrRnd",14,"Rays","Y","Joe Serrapica (minors)","RHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","Fordham University (New York, NY)","serrap000jos"
"721",2016,24,NA,721,"FrRnd",15,"Orioles","Y","Zach Matson (minors)","LHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JC","Crowder College (Neosho, MO)","matson000zac"
"722",2016,24,NA,722,"FrRnd",16,"Indians","Y","Skylar Arias (minors)","LHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JC","Tallahassee Community College (Tallahassee, FL)","arias-000sky"
"723",2016,24,NA,723,"FrRnd",17,"Twins","N","Matt Byars (minors)","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","Michigan State University (East Lansing, MI)","byars-000mat"
"724",2016,24,NA,724,"FrRnd",18,"Nationals","Y","Joseph Baltrip (minors)","RHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JC","Wharton County Junior College (Wharton, TX)","baltri000jos"
"725",2016,24,NA,725,"FrRnd",19,"Giants","Y","Jeffry Parra (minors)","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HS","Ramapo HS (Franklin Lakes, NJ)","parra-000jef"
"726",2016,24,NA,726,"FrRnd",20,"Angels","Y","Brennan Morgan (minors)","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","Kennesaw State University (Kennesaw, GA)","morgan000bre"
"727",2016,24,NA,727,"FrRnd",21,"Astros","Y","Troy Sieber (minors)","1B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","St. Leo College (St. Leo, FL)","sieber000tro"
"728",2016,24,NA,728,"FrRnd",22,"Yankees","Y","Joe Burton (minors)","LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JC","Harford Community College (Bel Air, MD)","burton002joe"
"729",2016,24,NA,729,"FrRnd",23,"Rangers","Y","Kenny Mendoza (minors)","LHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HS","Clearview Regional HS (Mullica Hill, NJ)","mendoz000ken"
"730",2016,24,NA,730,"FrRnd",24,"Mets","Y","Dariel Rivera (minors)","RHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HS","Dr. Juan J. Osuna HS (Caguas, Puerto Rico)","rivera002dar"
"731",2016,24,NA,731,"FrRnd",25,"Dodgers","Y","Saige Jenco (minors)","CF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","Virginia Polytechnic Institute and State University (Blacksburg, VA)","jenco-000sai"
"732",2016,24,NA,732,"FrRnd",26,"Blue Jays","Y","Mike Ellenbest (minors)","RHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","Saginaw Valley State University (Saginaw, MI)","ellenb000mik"
"733",2016,24,NA,733,"FrRnd",27,"Royals","Y","Mike McCann (minors)","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","Seattle University (Seattle, WA)","mccann000mik"
"734",2016,24,NA,734,"FrRnd",28,"Cubs","N","Rey Rivera (minors)","1B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JC","Chipola College (Marianna, FL)","rivera000rey"
"735",2016,24,NA,735,"FrRnd",29,"Pirates","N","Austin Bodrato (minors)","3B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HS","St. Joseph Regional HS (Montvale, NJ)","bodrat000aus"
"736",2016,24,NA,736,"FrRnd",30,"Cardinals","Y","Anthony Ciavarella (minors)","LHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","Monmouth University (West Long Branch, NJ)","ciavar000ant"
"737",2016,25,NA,737,"FrRnd",1,"Phillies","Y","Trevor Bettencourt (minors)","RHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","University of California, Santa Barbara (Santa Barbara, CA)","betten000tre"
"738",2016,25,NA,738,"FrRnd",2,"Reds","Y","C.J. Wright (minors)","2B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","University of Kansas (Lawrence, KS)","wright000col"
"739",2016,25,NA,739,"FrRnd",3,"Braves","Y","Ryan O'Malley (minors)","3B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","Sonoma State University (Rohnert Park, CA)","omalle002rya"
"740",2016,25,NA,740,"FrRnd",4,"Rockies","Y","Heath Holder (minors)","RHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","University of Georgia (Athens, GA)","holder000hea"
"741",2016,25,NA,741,"FrRnd",5,"Brewers","Y","Blake Lillis (minors)","LHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HS","St. Thomas Aquinas HS (Overland Park, KS)","lillis000bla"
"742",2016,25,NA,742,"FrRnd",6,"Athletics","Y","Jeramiah McCray (minors)","CF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HS","Martin Luther King HS (Riverside, CA)","mccray000jer"
"743",2016,25,NA,743,"FrRnd",7,"Marlins","Y","Mike Garzillo (minors)","2B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","Lehigh University (Bethlehem, PA)","garzil000mik"
"744",2016,25,NA,744,"FrRnd",8,"Padres","Y","Luis Anguizola (minors)","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","Loyola University New Orleans (New Orleans, LA)","anguiz000lui"
"745",2016,25,NA,745,"FrRnd",9,"Tigers","Y","John Hayes (minors)","RHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","Wichita State University (Wichita, KS)","hayes-009joh"
"746",2016,25,NA,746,"FrRnd",10,"White Sox","N","Charlie Madden (minors)","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","Mercer University (Macon, GA)","madden002cha"
"747",2016,25,NA,747,"FrRnd",11,"Mariners","N","Ryan Fucci (minors)","CF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","Wright State University (Dayton, OH)","fucci-000rya"
"748",2016,25,NA,748,"FrRnd",12,"Red Sox","Y","Francisco Soto (minors)","RHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JC","Allen County Community College (Iola, KS)","soto--006fra"
"749",2016,25,NA,749,"FrRnd",13,"Diamondbacks","Y","Myles Babitt (minors)","CF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","California State University East Bay (Hayward, CA)","babitt000myl"
"750",2016,25,NA,750,"FrRnd",14,"Rays","Y","Matt Vogel (minors)","RHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","University of South Carolina (Columbia, SC)","vogel-002mat"
"751",2016,25,NA,751,"FrRnd",15,"Orioles","N","Will Toffey (minors)","3B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","Vanderbilt University (Nashville, TN)","toffey000wil"
"752",2016,25,NA,752,"FrRnd",16,"Indians","Y","Jonathan Laureano (minors)","3B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JC","Connors State College (Warner, OK)","lauren000jon"
"753",2016,25,NA,753,"FrRnd",17,"Twins","Y","Colton Davis (minors)","RHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","Western Carolina University (Cullowhee, NC)","davis-001col"
"754",2016,25,NA,754,"FrRnd",18,"Nationals","Y","Branden Boggetto (minors)","SS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","Southeast Missouri State University (Cape Girardeau, MO)","bogget002bra"
"755",2016,25,NA,755,"FrRnd",19,"Giants","N","Mike Rescigno (minors)","RHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","University of Maryland (College Park, MD)","rescig000mik"
"756",2016,25,NA,756,"FrRnd",20,"Angels","Y","Cam Williams (minors)","OF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JC","Howard College (Big Spring, TX)","willia000cam"
"757",2016,25,NA,757,"FrRnd",21,"Astros","Y","Kevin Hill (minors)","RHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","University of South Alabama (Mobile, AL)","hill--000kev"
"758",2016,25,NA,758,"FrRnd",22,"Yankees","Y","Edel Luaces (minors)","CF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","luaces000ede"
"759",2016,25,NA,759,"FrRnd",23,"Rangers","N","Tra'Mayne Holmes (minors)","2B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","George C. Wallace State Community College (Selma, AL)","holmes000tra"
"760",2016,25,NA,760,"FrRnd",24,"Mets","N","Cody Beckman (minors)","LHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","North Carolina State University (Raleigh, NC)","beckma000cod"
"761",2016,25,NA,761,"FrRnd",25,"Dodgers","Y","Chandler Eden (minors)","RHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","Texas Tech University (Lubbock, TX)","eden--002cha"
"762",2016,25,NA,762,"FrRnd",26,"Blue Jays","N","Casey Legumina (minors)","RHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HS","Basha HS (Gilbert, AZ)","legumi000cas"
"763",2016,25,NA,763,"FrRnd",27,"Royals","Y","Robby Rinn (minors)","1B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","Bryant College (Smithfield, RI)","rinn--000rob"
"764",2016,25,NA,764,"FrRnd",28,"Cubs","Y","Trent Giambrone (minors)","2B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","Delta State University (Cleveland, MS)","giambr000tre"
"765",2016,25,NA,765,"FrRnd",29,"Pirates","Y","Hunter Owen (minors)","RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","Indiana State University (Terre Haute, IN)","owen--002hun"
"766",2016,25,NA,766,"FrRnd",30,"Cardinals","Y","Spencer Trayner (minors)","RHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","University of North Carolina at Chapel Hill (Chapel Hill, NC)","trayne000spe"
"767",2016,26,NA,767,"FrRnd",1,"Phillies","Y","Tyler Kent (minors)","CF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","Otterbein College (Westerville, OH)","kent--000tyl"
"768",2016,26,NA,768,"FrRnd",2,"Reds","Y","Patrick Riehl (minors)","RHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","Mars Hill College (Mars Hill, NC)","riehl-000pat"
"769",2016,26,NA,769,"FrRnd",3,"Braves","Y","Alan Crowley (minors)","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JC","Reedley College (Reedley, CA)","crowle000ala"
"770",2016,26,NA,770,"FrRnd",4,"Rockies","Y","Austin Moore (minors)","RHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","West Texas A&M University (Canyon, TX)","moore-000aus"
"771",2016,26,NA,771,"FrRnd",5,"Brewers","Y","Nick Roscetti (minors)","SS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","University of Iowa (Iowa City, IA)","roscet000nic"
"772",2016,26,NA,772,"FrRnd",6,"Athletics","Y","Charley Gould (minors)","1B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","College of William and Mary (Williamsburg, VA)","gould-002cha"
"773",2016,26,NA,773,"FrRnd",7,"Marlins","Y","Gunner Pollman (minors)","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","California State University Sacramento (Sacramento, CA)","pollma000gun"
"774",2016,26,NA,774,"FrRnd",8,"Padres","N","Grae Kessinger (minors)","SS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HS","Oxford HS (Oxford, MS)","kessin000gra"
"775",2016,26,NA,775,"FrRnd",9,"Tigers","Y","Colyn O'Connell (minors)","RHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","Florida Atlantic University (Boca Raton, FL)","oconne001col"
"776",2016,26,NA,776,"FrRnd",10,"White Sox","N","Zach Farrar (minors)","CF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HS","Carroll HS (Southlake, TX)","farrar000zac"
"777",2016,26,NA,777,"FrRnd",11,"Mariners","Y","Elliot Surrey (minors)","LHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","University of California, Irvine (Irvine, CA)","surrey000ell"
"778",2016,26,NA,778,"FrRnd",12,"Red Sox","Y","Jared Oliver (minors)","RHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JC","Truett-McConnell College (Cleveland, GA)","oliver000jar"
"779",2016,26,NA,779,"FrRnd",13,"Diamondbacks","Y","Tanner Hill (minors)","1B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","Texas State University (San Marcos, TX)","hill--000tan"
"780",2016,26,NA,780,"FrRnd",14,"Rays","N","Justin Glover (minors)","LHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HS","Buford HS (Buford, GA)","glover003jus"
"781",2016,26,NA,781,"FrRnd",15,"Orioles","Y","Jaime Estrada (minors)","3B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JC","Central Arizona College (Coolidge, AZ)","estrad000jai"
"782",2016,26,NA,782,"FrRnd",16,"Indians","Y","Tanner Tully (minors)","LHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","The Ohio State University (Columbus, OH)","tully-000tan"
"783",2016,26,NA,783,"FrRnd",17,"Twins","N","Greg Deichmann (minors)","3B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","Louisiana State University (Baton Rouge, LA)","deichm000gre"
"784",2016,26,NA,784,"FrRnd",18,"Nationals","Y","Jack Sundberg (minors)","CF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","University of Connecticut (Storrs, CT)","sundbe000jac"
"785",2016,26,NA,785,"FrRnd",19,"Giants","Y","Nick Hill (minors)","CF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","Eckerd College (St. Petersburg, FL)","hill--002nic"
"786",2016,26,NA,786,"FrRnd",20,"Angels","Y","Derek Jenkins (minors)","CF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","Seton Hall University (South Orange, NJ)","jenkin000der"
"787",2016,26,NA,787,"FrRnd",21,"Astros","N","Avery Tuck (minors)","CF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HS","Steele Canyon HS (Spring Valley, CA)","tuck--000ave"
"788",2016,26,NA,788,"FrRnd",22,"Yankees","N","Gage Burland (minors)","RHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","Gonzaga University (Spokane, WA)","burlan000gag"
"789",2016,26,NA,789,"FrRnd",23,"Rangers","Y","Tyree Thompson (minors)","RHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HS","Edna Karr HS (New Orleans, LA)","thomps000tyr"
"790",2016,26,NA,790,"FrRnd",24,"Mets","N","Rylan Thomas (minors)","3B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HS","Windermere Preparatory School (Windermere, FL)","thomas000ryl"
"791",2016,26,NA,791,"FrRnd",25,"Dodgers","Y","Brandon Montgomery (minors)","2B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JC","San Jacinto College, North Campus (Houston, TX)","montgo000bra"
"792",2016,26,NA,792,"FrRnd",26,"Blue Jays","N","Ben Anderson (minors)","RHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HS","Shenendehowa HS (Ballston Lake, NY)","anders005ben"
"793",2016,26,NA,793,"FrRnd",27,"Royals","Y","John Brontsema (minors)","3B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","University of California, Irvine (Irvine, CA)","bronts000joh"
"794",2016,26,NA,794,"FrRnd",28,"Cubs","N","Austin Jones (minors)","RHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","University of Wisconsin at Whitewater (Whitewater, WI)","jones-002aus"
"795",2016,26,NA,795,"FrRnd",29,"Pirates","Y","Robbie Coursel (minors)","RHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","Florida Atlantic University (Boca Raton, FL)","course002rob"
"796",2016,26,NA,796,"FrRnd",30,"Cardinals","Y","Eric Carter (minors)","RHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","University of Louisiana at Lafayette (Lafayette, LA)","carter003eri"
"797",2016,27,NA,797,"FrRnd",1,"Phillies","N","Davis Agle (minors)","RHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JC","Spartanburg Methodist College (Spartanburg, SC)","agle--000dav"
"798",2016,27,NA,798,"FrRnd",2,"Reds","N","Dion Henderson (minors)","LHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HS","D. H. Conley HS (Greenville, NC)","hender000dio"
"799",2016,27,NA,799,"FrRnd",3,"Braves","Y","Corbin Clouse (minors)","LHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","Davenport University (Grand Rapids, MI)","clouse000cor"
"800",2016,27,NA,800,"FrRnd",4,"Rockies","Y","George Thanopoulos (minors)","RHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","Columbia University (New York, NY)","thanop000geo"
"801",2016,27,NA,801,"FrRnd",5,"Brewers","Y","Nick Cain (minors)","RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","Faulkner University (Montgomery, AL)","cain--000nic"
"802",2016,27,NA,802,"FrRnd",6,"Athletics","Y","Cole Gruber (minors)","CF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","University of Nebraska at Omaha (Omaha, NE)","gruber000col"
"803",2016,27,NA,803,"FrRnd",7,"Marlins","Y","Parker Bugg (minors)","RHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","Louisiana State University (Baton Rouge, LA)","bugg--000par"
"804",2016,27,NA,804,"FrRnd",8,"Padres","Y","Chasen Ford (minors)","RHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","Yale University (New Haven, CT)","ford--002cha"
"805",2016,27,NA,805,"FrRnd",9,"Tigers","Y","Chad Sedio (minors)","SS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","Miami University of Ohio (Oxford, OH)","sedio-000cha"
"806",2016,27,NA,806,"FrRnd",10,"White Sox","Y","Mike Morrison (minors)","RHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","Coastal Carolina University (Conway, SC)","morris004mik"
"807",2016,27,NA,807,"FrRnd",11,"Mariners","Y","Paul Covelle (minors)","RHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","Franklin Pierce University (Rindge, NH)","covell000pau"
"808",2016,27,NA,808,"FrRnd",12,"Red Sox","N","Vince Arobio (minors)","RHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","University of the Pacific (Stockton, CA)","arobio000vin"
"809",2016,27,NA,809,"FrRnd",13,"Diamondbacks","Y","Gabe Gonzalez (minors)","RHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JC","College of Southern Nevada (Henderson, NV)","gonzal003gab"
"810",2016,27,NA,810,"FrRnd",14,"Rays","Y","Robbie Tenerowicz (minors)","2B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","University of California, Berkeley (Berkeley, CA)","tenero000rob"
"811",2016,27,NA,811,"FrRnd",15,"Orioles","N","Daniel Bakst (minors)","3B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HS","Poly Prep Country Day School (Brooklyn, NY)","bakst-000dan"
"812",2016,27,NA,812,"FrRnd",16,"Indians","N","Nelson Alvarez (minors)","RHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HS","Braddock HS (Miami, FL)","alvare003nel"
"813",2016,27,NA,813,"FrRnd",17,"Twins","N","Scott Ogrin (minors)","LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HS","Valencia HS (Valencia, CA)","ogrin-000sco"
"814",2016,27,NA,814,"FrRnd",18,"Nationals","Y","Jeremy McDonald (minors)","LHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","California Baptist University (Riverside, CA)","mcdona002jer"
"815",2016,27,NA,815,"FrRnd",19,"Giants","Y","Pat Ruotolo (minors)","RHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","University of Connecticut (Storrs, CT)","ruotol000pat"
"816",2016,27,NA,816,"FrRnd",20,"Angels","Y","Greg Belton (minors)","RHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","Sam Houston State University (Huntsville, TX)","belton000gre"
"817",2016,27,NA,817,"FrRnd",21,"Astros","Y","Nathan Thompson (minors)","LHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","Oklahoma Baptist University (Shawnee, OK)","thomps003nat"
"818",2016,27,NA,818,"FrRnd",22,"Yankees","Y","Phillip Diehl (minors)","LHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","Louisiana Tech University (Ruston, LA)","diehl-000phi"
"819",2016,27,NA,819,"FrRnd",23,"Rangers","Y","Lucas Jacobsen (minors)","LHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","California State University Long Beach (Long Beach, CA)","jacobs000luc"
"820",2016,27,NA,820,"FrRnd",24,"Mets","N","Joel Urena (minors)","LHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HS","Luperon HS for Math and Science (New York, NY)","urena-000joe"
"821",2016,27,NA,821,"FrRnd",25,"Dodgers","Y","Austin French (minors)","LHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","Brown University (Providence, RI)","french000aus"
"822",2016,27,NA,822,"FrRnd",26,"Blue Jays","Y","Ryan Gold (minors)","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HS","Carolina Forest HS (Myrtle Beach, SC)","gold--000rya"
"823",2016,27,NA,823,"FrRnd",27,"Royals","Y","Rex Hill (minors)","LHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","Texas Christian University (Fort Worth, TX)","hill--000rex"
"824",2016,27,NA,824,"FrRnd",28,"Cubs","Y","Connor Myers (minors)","CF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","Old Dominion University (Norfolk, VA)","myers-000con"
"825",2016,27,NA,825,"FrRnd",29,"Pirates","Y","Tyler Leffler (minors)","SS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","Bradley University (Peoria, IL)","leffle000tyl"
"826",2016,27,NA,826,"FrRnd",30,"Cardinals","Y","Mike O'Reilly (minors)","RHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","Flagler College (St. Augustine, FL)","oreill000mik"
"827",2016,28,NA,827,"FrRnd",1,"Phillies","Y","Jordan Kurokawa (minors)","RHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","University of Hawaii at Hilo (Hilo, HI)","kuroka000jor"
"828",2016,28,NA,828,"FrRnd",2,"Reds","N","Cooper Johnson (minors)","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HS","Carmel HS (Mundelein, IL)","johnso000coo"
"829",2016,28,NA,829,"FrRnd",3,"Braves","Y","Nicholas Shumpert (minors)","2B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JC","San Jacinto College, North Campus (Houston, TX)","shumpe000nic"
"830",2016,28,NA,830,"FrRnd",4,"Rockies","Y","Ryan Luna (minors)","RHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","Sonoma State University (Rohnert Park, CA)","luna--000rya"
"831",2016,28,NA,831,"FrRnd",5,"Brewers","Y","Andrew Vernon (minors)","RHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","North Carolina Central University (Durham, NC)","vernon000and"
"832",2016,28,NA,832,"FrRnd",6,"Athletics","Y","Josh Vidales (minors)","2B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","University of Houston (Houston, TX)","vidale000jos"
"833",2016,28,NA,833,"FrRnd",7,"Marlins","Y","Colby Lusignan (minors)","1B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","Lander University (Greenwood, SC)","lusign000col"
"834",2016,28,NA,834,"FrRnd",8,"Padres","Y","Ethan Skender (minors)","SS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JC","State College of Florida, Manatee-Sarasota (Bradenton, FL)","skende000eth"
"835",2016,28,NA,835,"FrRnd",9,"Tigers","N","Alex Cunningham (minors)","RHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","Coastal Carolina University (Conway, SC)","cunnin000ale"
"836",2016,28,NA,836,"FrRnd",10,"White Sox","Y","Aaron Schnurbusch (minors)","OF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","University of Pittsburgh (Pittsburgh, PA)","schnur000aar"
"837",2016,28,NA,837,"FrRnd",11,"Mariners","Y","Nathan Bannister (minors)","RHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","University of Arizona (Tucson, AZ)","bannis000nat"
"838",2016,28,NA,838,"FrRnd",12,"Red Sox","N","Jordan Scheftz (minors)","RHP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JC","Saddleback College (Mission Viejo, CA)","scheft000jor"
"839",2016,28,NA,839,"FrRnd",13,"Diamondbacks","N","Edmond Americaan (minors)","CF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HS","Trinity Christian Academy (Lake Worth, FL)","americ000edm"
"840",2016,28,NA,840,"FrRnd",14,"Rays","Y","Jean Ramirez (minors)","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4Yr","Illinois State University (Normal, IL)","ramire002jea"
